,file_name,caption
71087,COCO_val2014_000000359540.jpg,Baseball batter swinging at a pitch and the catcher trying to catch the ball.
127116,COCO_val2014_000000123849.jpg,a man that is playing tennis on a court
48540,COCO_val2014_000000567142.jpg,"Several people are on a lake with kayaks, boards, and boats."
150424,COCO_val2014_000000516004.jpg,A red train travels on the rail track.
170038,COCO_val2014_000000194598.jpg,a bunch of cars are on a busy street at night
10572,COCO_val2014_000000239376.jpg,a bath room with a bath tub a washing machine and a sink
116135,COCO_val2014_000000488571.jpg,a male and a female and a tray of food
162788,COCO_val2014_000000265085.jpg,Tennis player and white shirt holding a red racket. 
69197,COCO_val2014_000000372362.jpg,Girl holding an umbrella on a horse drawn carriage
101135,COCO_val2014_000000404209.jpg,A plate that has bread and a coffee cup sitting on a table.
14389,COCO_val2014_000000578130.jpg,A bunch of different couches and chairs that are on a carpet.
56383,COCO_val2014_000000152886.jpg,A woman on a path holds out her hand for a bird to alight on.
157686,COCO_val2014_000000178403.jpg,a close up of a pie and a bowl of fruit
83438,COCO_val2014_000000403793.jpg,Two cars and two trucks are situated with people standing around them.
9156,COCO_val2014_000000275202.jpg,"A pizza is sitting on a table, along with a drink and silverware."
39714,COCO_val2014_000000141574.jpg,People play and swim in the ocean water.
47455,COCO_val2014_000000576017.jpg,A street sign warning motorists of road humps.
33997,COCO_val2014_000000433705.jpg,"A tray with tomatoes, oranges, kales, cabbage and other vegetables"
10279,COCO_val2014_000000475725.jpg,A woman hugs a gray cat to her chest.
123898,COCO_val2014_000000029094.jpg,some white and brown animals some grass wood and trees
4368,COCO_val2014_000000448269.jpg,a batter at home plate getting ready to hit the ball 
62595,COCO_val2014_000000062500.jpg,black and white image of a bench in a forest
79949,COCO_val2014_000000044029.jpg,A skier is headed around the train track in the snow.
51232,COCO_val2014_000000168337.jpg,Two people outside of a stone building near a red fire hydrant.
78471,COCO_val2014_000000432330.jpg,People looking at many small birds in cages at a market. 
130783,COCO_val2014_000000516396.jpg,A dog standing with front paws on a skateboard
144157,COCO_val2014_000000151807.jpg,There is a motorcycle parked outside of a store.
24221,COCO_val2014_000000139486.jpg,"A bedroom area with a white bed, lights and closet."
19805,COCO_val2014_000000132328.jpg,a group of people playing with kites in the park on a sunny day
150124,COCO_val2014_000000222724.jpg,a picture of a highway sign on a road
150908,COCO_val2014_000000179869.jpg,Two boats with long paddles on grassy area by trees.
188349,COCO_val2014_000000177065.jpg,The children are learning how to play tennis.
173463,COCO_val2014_000000504389.jpg,Two people in shorts are playing with tennis rackets on a grassy field.
102739,COCO_val2014_000000275441.jpg,a bike that is leaning up against a rail
136142,COCO_val2014_000000298994.jpg,some different vegetables laid out on a wooden pallet
4867,COCO_val2014_000000356302.jpg,A double door refrigerator in the kitchen near the counter.
15802,COCO_val2014_000000145523.jpg,A photo of a toilet with items on the tank.
143186,COCO_val2014_000000491765.jpg,Three pieces of battered fish and chips with lemon and ketchup.
43644,COCO_val2014_000000496252.jpg,A large brown dog laying on a beach under a surfboard.
90413,COCO_val2014_000000400082.jpg,A table has a hot dog and french fries on it.
168348,COCO_val2014_000000320490.jpg,A little boy is swinging a baseball bat at a ball.
109706,COCO_val2014_000000159608.jpg,The elephant is just standing by the water.
132082,COCO_val2014_000000567755.jpg,A little girl is standing by a see-through curtain.
160697,COCO_val2014_000000156102.jpg,a man is out on a boat with his dog
99576,COCO_val2014_000000420347.jpg,The man is going over the speech that he will be giving in a few hours.
145354,COCO_val2014_000000051095.jpg,a black cat laying in an empty suitcase
100320,COCO_val2014_000000401816.jpg,people walking down the road with their horses 
188522,COCO_val2014_000000261774.jpg,A woman in a tank top is brushing her teeth. 
41110,COCO_val2014_000000318361.jpg,a small girl sitting at a round table next to a kitchen
47601,COCO_val2014_000000408501.jpg,A blue and yellow train going down the train track
109511,COCO_val2014_000000001149.jpg,A group of military men and men in suits observe examples of missiles.
106817,COCO_val2014_000000370899.jpg,"A living area with a fireplace, coffee table and sofa."
189409,COCO_val2014_000000369243.jpg,"A very intricately designed old tower clock, with people coming through the arched doorway at the bottom of the photograph. "
143713,COCO_val2014_000000118181.jpg,A woman sitting on a couch next to a bathroom sink.
154797,COCO_val2014_000000390301.jpg,A fire hydrant with frozen water coming out of it.
198892,COCO_val2014_000000512191.jpg,A young boy standing on a grass covered field under a flying kite.
123790,COCO_val2014_000000145284.jpg,The bench is near a park clearing and a tree.
89355,COCO_val2014_000000365273.jpg,A little kid sitting in a suit case
189103,COCO_val2014_000000383211.jpg,A woman using a phone to take a picture of herself.
37970,COCO_val2014_000000345847.jpg,An attractive young lady taking a selfy in front of a mirror.
79186,COCO_val2014_000000475244.jpg,several ships in the harbor near the city and a highway with cars
74333,COCO_val2014_000000046331.jpg,A pitcher getting ready to throw pitch at a game.
103997,COCO_val2014_000000520047.jpg,A train transporting cargo through a construction site.
112268,COCO_val2014_000000162561.jpg,some people walking beside a car on the road
33358,COCO_val2014_000000008401.jpg,A bear and two cubs are walking through a field.
102656,COCO_val2014_000000200365.jpg,A picture of two hot dogs and a cup of soda
126006,COCO_val2014_000000164135.jpg,A boy riding a skateboard down a curvy sidewalk. 
76382,COCO_val2014_000000021023.jpg,A large orange flower sitting in a blue glass vase.
66897,COCO_val2014_000000070774.jpg,A motorcycle parked outside of a building with bird cages.
122198,COCO_val2014_000000223183.jpg,A beach area with multiple people and kites in the sky.
28121,COCO_val2014_000000524247.jpg,Zebras and rhinos eating some died up grass.
148133,COCO_val2014_000000362434.jpg,A card board box with a brown teddy bear and items in it outside on a curb.
89882,COCO_val2014_000000112818.jpg,A slice of cake on a blue ocean patterned paper plate with a plastic fork.
142770,COCO_val2014_000000113745.jpg,A fresh pepperoni pizza served on a plate for one.
36716,COCO_val2014_000000281827.jpg,An airplane flying over a high rise building while a bird flies in the distance.
137039,COCO_val2014_000000519399.jpg,A man holding a surfboard while watching the waves. 
156630,COCO_val2014_000000331529.jpg,A woman seated near buckets and baskets of oranges.
100688,COCO_val2014_000000405736.jpg,a man standing in the snow and his skis a standing on end with his helmet on top of them
180596,COCO_val2014_000000305351.jpg,a big giraffe stands in front of a building 
114362,COCO_val2014_000000036557.jpg,A view of a street and a stop sign that is covered with stickers. 
116858,COCO_val2014_000000330493.jpg,Person in restaurant with flooring and blinds with tables
55663,COCO_val2014_000000232185.jpg,A boy indoors with a bat in his hand. 
92282,COCO_val2014_000000341299.jpg,There is a crowd of people standing by an airplane.
53006,COCO_val2014_000000149767.jpg,An old pick up truck is rusting in the field.
112073,COCO_val2014_000000457884.jpg,Three children are playing baseball outside in a field.
62023,COCO_val2014_000000295768.jpg,"A Mac computer monitor on a desk which is turned off, and an ipad underneath."
133969,COCO_val2014_000000180953.jpg,A large airplane in the sky descending for landing.
183723,COCO_val2014_000000441240.jpg,Happy professional tennis players talking on the court
98712,COCO_val2014_000000200546.jpg,A bird looks at another as they bathe on a plate.
2856,COCO_val2014_000000121745.jpg,Some food sitting on a white plate with orange lines.
114917,COCO_val2014_000000059295.jpg,An elephant is looking out through a thick rope fence.
8430,COCO_val2014_000000009628.jpg,A man using a hydrofoil wake board being pulled behind a boat
40071,COCO_val2014_000000077473.jpg,a man and woman walking in a room
86944,COCO_val2014_000000501400.jpg,"There are some appealing support ready to expend. 
"
77380,COCO_val2014_000000098493.jpg,A clock on the outside of a building with vehicles parked. 
127085,COCO_val2014_000000395363.jpg,Black and white photo of tennis player returning a shot
189817,COCO_val2014_000000460812.jpg,A cabinet in a bathroom has been improperly painted.
115593,COCO_val2014_000000187795.jpg,A sign picture of a baseball player holding a bat.
126524,COCO_val2014_000000468012.jpg,a young boy resting in the sand on a surfboard
11768,COCO_val2014_000000297267.jpg,A steam train arriving at a train station.
54524,COCO_val2014_000000356236.jpg,"a tray filled with rolls, veggies, cookies and some tomatoes "
33787,COCO_val2014_000000048133.jpg,Lots of people gathered near a chair lift at the bottom of a ski run.
88126,COCO_val2014_000000464178.jpg,Two giraffes standing in an inclosure at a zoo.
22942,COCO_val2014_000000569070.jpg,A group of zebras in a rocky area with trees in the background.
153006,COCO_val2014_000000125017.jpg,"two shelves containing books, a laptop, a clock and a lamp"
23870,COCO_val2014_000000139518.jpg,A surfboard advertising offerings as people check them out.
3375,COCO_val2014_000000413044.jpg,a close up of a person eating a doughnut
85053,COCO_val2014_000000346175.jpg,A person holds his arms out while riding a skateboard down the street.
67115,COCO_val2014_000000192699.jpg,Two people stand near a bike wearing helmets.
197976,COCO_val2014_000000357109.jpg,A skateboarder grinds a rail in front of an audience.
101687,COCO_val2014_000000362530.jpg,The  Christmas presents are under the tree.
194641,COCO_val2014_000000382207.jpg,Many plates of different foods are on the table.
177197,COCO_val2014_000000009941.jpg,A man on a skateboard who is pushing a stroller.
74111,COCO_val2014_000000250758.jpg,A zebra stands while another zebra lays down nearby. 
135748,COCO_val2014_000000140513.jpg,Three zebras standing in the middle of a plain in the wild.
202404,COCO_val2014_000000103379.jpg,A pair of large scissors with orange handles.
3526,COCO_val2014_000000502737.jpg,A person holding a cookie with icing that has one of it's arms bitten off.
199170,COCO_val2014_000000294621.jpg,A woman holding a tennis racquet on a tennis court.
166949,COCO_val2014_000000579091.jpg,A close up picture of some food on a plate.
185718,COCO_val2014_000000317120.jpg,A street sign has three different streets on it.
72047,COCO_val2014_000000476313.jpg,A bathroom counter with two sinks under two mirrors.
25802,COCO_val2014_000000456323.jpg,A bicycle leaning against a white dresser next to a bed. 
63576,COCO_val2014_000000489014.jpg,A dog walks on the deck of a sail boat.
111174,COCO_val2014_000000008190.jpg,A young man standing on a surfboard in a wave
20191,COCO_val2014_000000234679.jpg,A woman takes cooked food out of the oven.
169562,COCO_val2014_000000062839.jpg,A man standing in a tunnel next to a car.
83720,COCO_val2014_000000071920.jpg,A woman with a purple umbrella walking in the rain by a flower shop.
193940,COCO_val2014_000000484060.jpg,A person flies a kite as the sun sets in the distance. 
20294,COCO_val2014_000000117908.jpg,a man and a cat looking inside a fridge
185257,COCO_val2014_000000032456.jpg,A giraffe and zebra in grassy area next to cars.
125696,COCO_val2014_000000477534.jpg,Two people are skiing on snow covered ground.
2646,COCO_val2014_000000433460.jpg,A group of zebras are on the brown ground.
156516,COCO_val2014_000000228914.jpg,A pair of horses with jockeys riding them on a track.
52414,COCO_val2014_000000419309.jpg,A number of birds and boats at sea. 
189960,COCO_val2014_000000187424.jpg,A toilet is sitting on the street between a van and a parked car.
101936,COCO_val2014_000000575135.jpg,Two children wearing shorts hold tennis rackets on a tennis court.
157925,COCO_val2014_000000293789.jpg,People are flying kites on a sandy beach.
189414,COCO_val2014_000000444495.jpg,The blue vase is holding a assortment of roses. 
70573,COCO_val2014_000000060332.jpg,A pizza cutter is designed to look like the Enterprise
53767,COCO_val2014_000000487534.jpg,A couple of zebra standing next to each other.
86917,COCO_val2014_000000062154.jpg,A pair of red handled scissors sitting on a table next to paper doves.
85868,COCO_val2014_000000163242.jpg,Girl with tennis racket near yellow plastic tape.
51388,COCO_val2014_000000407017.jpg,A man and a woman preparing food in a kitchen.
56642,COCO_val2014_000000064155.jpg,A clean bathroom with a tub and sink. 
184054,COCO_val2014_000000124185.jpg,"A bag lays flat on a table with the contents of it next to it, including an umbrella, change, an ipod, books and other things."
52033,COCO_val2014_000000192529.jpg,A bus stop and bench  on a street corner.
850,COCO_val2014_000000017627.jpg,Cars are parked on the the street in front of the building.
166140,COCO_val2014_000000549351.jpg,a roof and some blue chairs umbrella and table and grass
126661,COCO_val2014_000000472878.jpg,Man on surfboard riding frothy wave near beach.
68693,COCO_val2014_000000345380.jpg,A black dog catching a frisbee in his mouth outdoors.
90305,COCO_val2014_000000137120.jpg,A snowboarder is catching air on the slopes on a sunny day. 
36710,COCO_val2014_000000396051.jpg,"A group of planes sitting on a runway, in the day."
17603,COCO_val2014_000000253742.jpg,Several people holding umbrellas and standing next to deer.
182968,COCO_val2014_000000272148.jpg,Swimmers swim in the ocean off the coast of a beach.
7341,COCO_val2014_000000369122.jpg,A group of people sitting around out doors sharing a meal together.
133848,COCO_val2014_000000433204.jpg,a person riding a motorcycle on a city road with a sky background
936,COCO_val2014_000000402559.jpg,A large tall giraffe standing by a tree.
102278,COCO_val2014_000000070945.jpg,A man cutting a kids hair with scissors.
195920,COCO_val2014_000000069536.jpg,A uncooked whole chicken in a white microwave.
179746,COCO_val2014_000000473153.jpg,A view of a church from across a stone fence and gate.
191953,COCO_val2014_000000091839.jpg,a person sitting in a chair outdoors next to a dog.
69807,COCO_val2014_000000248924.jpg,Photograph of man on snow board jumping through the air.
166566,COCO_val2014_000000548722.jpg,A zebra in scrub land with small trees behind.
111324,COCO_val2014_000000424443.jpg,A personal pizza with several toppings and a beer in a glass.
41776,COCO_val2014_000000330408.jpg,A  big white city bus and some cars on a wide city street.
115429,COCO_val2014_000000163951.jpg,a small stereo a banana and a flashlight
17517,COCO_val2014_000000413377.jpg,A happy man wearing formal wear stands on a balcony overlooking some trees
136144,COCO_val2014_000000311015.jpg,A pitcher on the mound winding back to throw the ball.
35488,COCO_val2014_000000256860.jpg,A large building with walls of glass that reflect it's surroundings.
44203,COCO_val2014_000000297260.jpg,A fattening sandwich is stacked one half on top of the other next to a pile of greasy fries.
134584,COCO_val2014_000000148309.jpg,Birds on a platform flying on and off
150290,COCO_val2014_000000161022.jpg,A flock of birds flying in the clouds
78067,COCO_val2014_000000444236.jpg,A blocked off street that is ready for a event to happen.
186669,COCO_val2014_000000280761.jpg,A girl in a red dress working on a laptop.
45912,COCO_val2014_000000173057.jpg,A large clock tower sitting over a fountain of water
104785,COCO_val2014_000000026762.jpg,"A mother elephant nuzzling her young, baby elephant."
119911,COCO_val2014_000000565041.jpg,A group of people standing at what appears to be a convention with an older man the focus of the picture
110970,COCO_val2014_000000394724.jpg,A surfer catches a wave while another is heading back out.
15766,COCO_val2014_000000068878.jpg,Tabby cat sitting on the hood of a blue car.
190463,COCO_val2014_000000228825.jpg,A blurred picture of different colorful traffic lights.
182944,COCO_val2014_000000181805.jpg,"A woman on a surf board, riding a wave."
154980,COCO_val2014_000000405574.jpg,A woman running across a field towards a bird.
101806,COCO_val2014_000000036678.jpg,A large cathedral and clocktower building sits in front of an ocean with ferry and sailboats riding past.
66765,COCO_val2014_000000360434.jpg,a man in red and plack sleeping on a park bench
6067,COCO_val2014_000000145383.jpg,A propeller plane that is flying close to the ground.
145231,COCO_val2014_000000415585.jpg,A number of train tracks with a train on one of them
67393,COCO_val2014_000000302964.jpg,a red bus that is parked next to a building
162706,COCO_val2014_000000257219.jpg,A young playing tennis preparing to return the ball. 
11204,COCO_val2014_000000217710.jpg,a sign for the metrolink next to tall building
80432,COCO_val2014_000000581206.jpg,Two hot dogs garnishing with sesame seeds and green things
65020,COCO_val2014_000000525119.jpg,A little boy sitting in front of a hot dog covered in ketchup. 
121966,COCO_val2014_000000225537.jpg,Open laptop style device chained to a table.
187066,COCO_val2014_000000244050.jpg,A jockey is riding a horse in a race
88554,COCO_val2014_000000098268.jpg,A red traffic sign in an area with lush vegetation.
44184,COCO_val2014_000000108056.jpg,A man riding a skateboard down a set of steps.
197246,COCO_val2014_000000185409.jpg,A herd of zebras playing in an open field.
158727,COCO_val2014_000000058937.jpg,Bottles and glasses of wine beside a salad.
41685,COCO_val2014_000000278237.jpg,a bus and two cars are going down a two way street
21740,COCO_val2014_000000356456.jpg,An unused train car sits on a track while another train drives by in the distance.
79603,COCO_val2014_000000449274.jpg,A horse is walking in the sand along the water.
186058,COCO_val2014_000000295426.jpg,Antique looking locomotive train chuffing down the tracks
50111,COCO_val2014_000000147685.jpg,The men and woman are having a picnic outdoors with  a large pizza and drinks.
46190,COCO_val2014_000000262093.jpg,A kitchen sink full of clutter is seen.
65190,COCO_val2014_000000159738.jpg,A young man walking across a beach with a child and a surfboard.
65362,COCO_val2014_000000144635.jpg,The couple sleeping in this bed did not make it when they woke up
146795,COCO_val2014_000000479732.jpg,A very interesting sandwich containing lots of vegetables.
25619,COCO_val2014_000000502001.jpg,A group of people seated around long tables look towards the front of the room.
61077,COCO_val2014_000000229216.jpg,two ladies sitting down looking at a cell phone
112973,COCO_val2014_000000472704.jpg,A container of antibacterial wipes in a bathroom.
194859,COCO_val2014_000000064342.jpg,A pair of women stand together in a small kitchen.
164045,COCO_val2014_000000471175.jpg,Little dog in a shirt sitting next to owner's feet
195582,COCO_val2014_000000193388.jpg,She didn't expect that there would be this many birds to feed.
183257,COCO_val2014_000000126631.jpg,A tennis player with racket and a bag with a baby
53524,COCO_val2014_000000177842.jpg,There is a little dog next to the driver.
122788,COCO_val2014_000000360700.jpg,A store sign hanging from a post and a clock tower.
85469,COCO_val2014_000000124620.jpg,A female surfer wiping down her surfboard on the sand
116933,COCO_val2014_000000118363.jpg,"A LIVING ROOM WITH FURNITURE, A FIREPLACE, AND A LARGE SCENIC WINDOW"
2095,COCO_val2014_000000314294.jpg,An elephant standing in a shaded cleaning in a wooded area.
194182,COCO_val2014_000000404373.jpg,A man is seen in motion playing tennis
46223,COCO_val2014_000000057672.jpg,A long canoe paddled along by a large group of people. 
157987,COCO_val2014_000000216243.jpg,The baseball player is walking on the side of the field.
167011,COCO_val2014_000000522371.jpg,A couple of young people standing next to each other on the snow.
125275,COCO_val2014_000000042135.jpg,The zebra in this shot separates the brown grass from the blue tone of the field and sky.
3052,COCO_val2014_000000040881.jpg,A bowl of chicken and vegetables is shown.
51641,COCO_val2014_000000383601.jpg,A very disorganized bathroom with the toilet seat being touched.
102223,COCO_val2014_000000084073.jpg,A refrigerator that has been fitted with a tap and a thermometer.
167740,COCO_val2014_000000415619.jpg,The bed is next to a bright window with greenery outside.
91969,COCO_val2014_000000533506.jpg,A woman taking a picture of a bottle with her phone.
20755,COCO_val2014_000000245274.jpg,A bathroom is accented in pink and has a handicap bar in the tub.
84742,COCO_val2014_000000425848.jpg,A prepared dinner on a plate sits on a table.
74149,COCO_val2014_000000029170.jpg,An animal that is by a lot of sand.
196909,COCO_val2014_000000116936.jpg,"Two people on a beach next to a towel, cooler, and parasol."
173780,COCO_val2014_000000406294.jpg,The woman smiles as she is talking on her cell phone. 
190438,COCO_val2014_000000022129.jpg,A person and a backpack sitting on a bamboo bench.
55761,COCO_val2014_000000520525.jpg,A man getting ready to hit the ball while standing close to the net 
99937,COCO_val2014_000000296676.jpg,"A woman stands on some grass, holding some frisbees."
79439,COCO_val2014_000000373132.jpg,A dog lies in bed with the top sheet in his mouth.
67483,COCO_val2014_000000458156.jpg,A lone red fire hydrant stands firm among the green grass.
117975,COCO_val2014_000000314370.jpg,a kitchen with a stove and counter tops and shelves filled with food.
134291,COCO_val2014_000000147537.jpg,a white fire hydrant and a building with a blue door
99011,COCO_val2014_000000021147.jpg,A black train with smoke coming out of it on a track. 
60338,COCO_val2014_000000261453.jpg,An office with a laptop and desktop computer on the desk beside a mask of Darth Vader.
75690,COCO_val2014_000000089210.jpg,there is a man and a woman standing on stage speaking
198905,COCO_val2014_000000400983.jpg,A grassy area with lots of blowing objects in the wind.
140655,COCO_val2014_000000270402.jpg,A couple of elephants are walking around in the dirt
201302,COCO_val2014_000000338200.jpg,the teddy bear is sitting on a bench on the street
167649,COCO_val2014_000000564612.jpg,The smiling woman is sitting next to food.
42026,COCO_val2014_000000348648.jpg,A fire hydrant stands out on the bright yellow wall. 
37350,COCO_val2014_000000419680.jpg,A street sign is posted near the two story building.
26925,COCO_val2014_000000400202.jpg,A city street has a orange double deck bus on it and signs with Asians writing.
189163,COCO_val2014_000000286119.jpg,A person holding a sliding cell phone that has been slid open.
189935,COCO_val2014_000000332461.jpg,A bunch of skis in the back of a vehicle.
74413,COCO_val2014_000000279769.jpg,A peeled banana on a table next to an unpeeled banana.
122822,COCO_val2014_000000323827.jpg,Several people who are looking at a sign.
117502,COCO_val2014_000000083836.jpg,A man with a pony tail stands in a kitchen holding a drink.
77110,COCO_val2014_000000035526.jpg,"A bathroom with a colorful rug, white towels, and a picture on the wall."
72565,COCO_val2014_000000558594.jpg,A traffic light and a sign over a street.
83495,COCO_val2014_000000276063.jpg,this is a line cars driving down a street 
103791,COCO_val2014_000000115118.jpg,Cargo train is traveling on a track next to a forest. 
74950,COCO_val2014_000000479848.jpg,A man standing at a hot dog cart 
193713,COCO_val2014_000000548337.jpg,A woman having a meal in a restaurant and using a cell phone.
196810,COCO_val2014_000000499826.jpg,Long group of elephants walking past a woman in white. 
15880,COCO_val2014_000000561620.jpg,A church has pews with the sun shining in on them.
47846,COCO_val2014_000000231169.jpg,The black and white locomotive is on the train tracks.
104424,COCO_val2014_000000312213.jpg,A grey and white cat sits near a laptop.
177503,COCO_val2014_000000575020.jpg,A large hamburger sitting on top of a wooden cutting board.
161238,COCO_val2014_000000160607.jpg,The young child is playing with a frisbee in the park.
57510,COCO_val2014_000000012062.jpg,A freshly shorn sheep standing near a pile of wool.
164391,COCO_val2014_000000252625.jpg,A city street filled with pedestrian and vehicle traffic.
59971,COCO_val2014_000000063144.jpg,THERE IS A MAN ON THE SURF BOARD ON THE WAVES
87553,COCO_val2014_000000552824.jpg,"A view from a house looking outside at the front of a black car.
"
121802,COCO_val2014_000000282224.jpg,People shaking hands while they get ready to play a tennis game
16647,COCO_val2014_000000463303.jpg,A fire hydrant surrounded by rocks and a bush.
187405,COCO_val2014_000000471814.jpg,a small shelve with vegetables laid out across it
37628,COCO_val2014_000000445972.jpg,a red stop sign is on a pole outside
150399,COCO_val2014_000000148999.jpg,Smoke is billowing over the large billboard sign.
187424,COCO_val2014_000000391588.jpg,A small pizza split into six slices with one missing.
60057,COCO_val2014_000000573565.jpg,Two burritos on a plate with a spoon next to a pack of cigarettes.
1260,COCO_val2014_000000161470.jpg,A small bird diving into a stone container of water.
34581,COCO_val2014_000000560908.jpg,A very big room with a big bed and some windows.
68488,COCO_val2014_000000395890.jpg,A woman in a white dress and a man in a suit.
138148,COCO_val2014_000000317575.jpg,very well cooked food with raw onions on it
157530,COCO_val2014_000000188537.jpg,a tennis player holding a racket on a court 
176933,COCO_val2014_000000417547.jpg,A baseball player pitching a ball to a batter.
157798,COCO_val2014_000000438851.jpg,A bag is shown with random small objects lined up.
122747,COCO_val2014_000000538775.jpg,some people tables brown buildings and a clock
76426,COCO_val2014_000000246053.jpg,a man is on the phone by a wizard statue
142172,COCO_val2014_000000549335.jpg,People on the beach in the ocean with a surfboard
138655,COCO_val2014_000000558073.jpg,a cat sitting in a bathtub not looking amused
141528,COCO_val2014_000000531327.jpg,A pate on a table with a mix of vegetables.
84269,COCO_val2014_000000109291.jpg,There is a dog sitting on a pile of things
187537,COCO_val2014_000000296731.jpg,Tree skiers taking a jump over a hill on a ski slope.
167440,COCO_val2014_000000446358.jpg,A man on a snow board in front of trees
105114,COCO_val2014_000000202298.jpg,a couple of zebras standing in some grass
169395,COCO_val2014_000000452700.jpg,A busy city street has many red double decked buses on it.
145415,COCO_val2014_000000159170.jpg,An orange cat is laying on the couch.
40741,COCO_val2014_000000475510.jpg,The man is cleaning out his refrigerator in his kitchen. 
27914,COCO_val2014_000000490178.jpg,a small child holds onto a piece of luggage.
179562,COCO_val2014_000000305101.jpg,A car is stopped at a railroad crossing
66342,COCO_val2014_000000384661.jpg,a silver oven sits next to other appliances 
78201,COCO_val2014_000000299593.jpg,A double decked bus sitting on the curb.
190090,COCO_val2014_000000017741.jpg,Some horse drawn carriages in front of a large building.
165561,COCO_val2014_000000142000.jpg,a couple of ssigns on a pole by a building
47656,COCO_val2014_000000472484.jpg,A train stopped at the station to pick up passengers.
41480,COCO_val2014_000000464534.jpg,A small narrow bathroom with white and black flooring
193783,COCO_val2014_000000555245.jpg,A remote and a glass on a wooden table.
56909,COCO_val2014_000000332877.jpg,People on motorbikes line up in the street of a city.
81625,COCO_val2014_000000536200.jpg,The woman in the black and white dress has a colorful tattoo.
196547,COCO_val2014_000000554805.jpg,Two cows and a baby are standing and sitting down.
109712,COCO_val2014_000000456525.jpg,A sandy beach with people laying on cots under umbrellas.
39967,COCO_val2014_000000226874.jpg,"This pizza with fresh cherry tomatoes, and 2 kinds of cheese, is ready for the oven."
40378,COCO_val2014_000000039951.jpg,A boy is hitting a tennis ball on a tennis court. 
93024,COCO_val2014_000000353981.jpg,large NASA plane parked near the landing stripe next to a smaller plane
83636,COCO_val2014_000000566282.jpg,Two men are kicking a soccer ball on the city sidewalk. 
19037,COCO_val2014_000000103705.jpg,There is a person sleeping in a small cabin
1800,COCO_val2014_000000486203.jpg,A couple of cows standing on a  grass covered hill.
24021,COCO_val2014_000000226579.jpg,a woman with eye glasses playing with a boy with a hat
47460,COCO_val2014_000000537652.jpg,A bird with a red and yellow beak leaning over to some water.
201591,COCO_val2014_000000142698.jpg,A man is holding up a cluster of bananas.
5387,COCO_val2014_000000562645.jpg,Two dogs standing on a rug in a bathroom.
127905,COCO_val2014_000000291458.jpg,A clock tower gives the time in a city square.
39723,COCO_val2014_000000205847.jpg,"A hotel room with two beds, only one has been slept in."
58614,COCO_val2014_000000581040.jpg,a person sitting at a small table with a laptop
85404,COCO_val2014_000000103496.jpg,A woman stands beside a baby in a high chair; a table is set with a birthday cake and champagne. 
4881,COCO_val2014_000000453756.jpg,A stock photo shows different blue decor on shelves.
93928,COCO_val2014_000000388009.jpg,A cat is lying next to a shoe
159803,COCO_val2014_000000562632.jpg,A group of people are all standing at the bus stop as a bus goes by.
67430,COCO_val2014_000000160447.jpg,a couple of giraffes walk next to a stone wall 
94790,COCO_val2014_000000088485.jpg,A man is holding a yellow frisbee outside
16406,COCO_val2014_000000513098.jpg,Seven airplanes are flying in a formation under clouds.
177380,COCO_val2014_000000350457.jpg,a person standing up eating a doughnut 
199134,COCO_val2014_000000256916.jpg,Several square pizzas are sitting on round plates. 
87637,COCO_val2014_000000301188.jpg,Motorcycles parked on the sidewalk next to a road.
147907,COCO_val2014_000000064150.jpg,clowe up of a large clock with a sky background
176323,COCO_val2014_000000408101.jpg,A large black bear standing by a tree.
98745,COCO_val2014_000000356241.jpg,TWO BIRDS AND TREES OUTSIDE OF  A WINDOW AT A BUILDING
163114,COCO_val2014_000000336718.jpg,A couple of couches in a large room.
82683,COCO_val2014_000000494404.jpg,A silver and black traffic light submerged in water.
161434,COCO_val2014_000000415961.jpg,A dog wagging its tongue as it approaches the camera 
84884,COCO_val2014_000000223300.jpg,a male skateboarder in a white shirt doing a trick
76515,COCO_val2014_000000064842.jpg,A woman standing in a grass field with a cell phone.
54509,COCO_val2014_000000200296.jpg,Two people taking a snowmobile with the passenger getting ready to go skiing.
177448,COCO_val2014_000000345941.jpg,A desert on a plate with a spoon on the side of the plate.
157050,COCO_val2014_000000319933.jpg,A cook is seen in a open kitchen making donuts
63847,COCO_val2014_000000104327.jpg,A large boat is carrying a smaller boat through the water.
129532,COCO_val2014_000000331307.jpg,A vase filled with flowers sitting on top of a window sill.
27429,COCO_val2014_000000530941.jpg,Two cows laying on the ground in a fenced off area.
157102,COCO_val2014_000000536088.jpg,A large display of baskets with a flower arrangement on top 
136700,COCO_val2014_000000183988.jpg,A close-up photo of a pool table with a man playing.
182959,COCO_val2014_000000278134.jpg,A pair of books sit on the couch cushions.
67971,COCO_val2014_000000501382.jpg,A cat sitting in front of a girls feet.
80216,COCO_val2014_000000521692.jpg,A man is standing on top of a snow covered hill.
75342,COCO_val2014_000000084498.jpg,A man is walking down a path holding a surfboard.
76839,COCO_val2014_000000137315.jpg,a man smiling with shots and a plate of food on the table
133992,COCO_val2014_000000362122.jpg,Group of people looking at an airplane through a metal fence. 
122640,COCO_val2014_000000165162.jpg,A refrigerator door left open that has a lot of bottles on the door.
161895,COCO_val2014_000000255338.jpg,Snow flies all about as the skier races down the slope.
115381,COCO_val2014_000000026386.jpg,Two horses in a dirt and grass area with snow in the background.
201623,COCO_val2014_000000553788.jpg,there is a woman laying in a bed using a lap top
